Price,Area,Address,Beds,Bath,Pic 
1 Crore,5 Marla,1125 Square Feet House For Sale In Low Cost - Block E Lahore,3,4,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
95 Lakh,5 Marla,Double Storey Beautiful House For Sale,5,5,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
1 Crore,5 Marla,Behria Orchard Phase 2 Block G Gray Structure 5 Marla,3,4,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
75 Lakh,5 Marla,House 5 Marla urgent sale,3,4,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
75 Lakh,5 Marla,House 5 Marla urgent sale,3,4,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
99 Lakh,5 Marla,House Is Available For Sale In Eden Lane Villas 2,3,3,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
75 Lakh,5 Marla,"A House Of 1125 Square Feet In Rs. 7,500,000",5,4,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
63 Lakh,5 Marla,Khayaban E Amin Q Block 5 Marla House,1,2,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
62 Lakh,5 Marla,House For Grabs In 1125 Square Feet Lahore,1,2,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
80 Lakh,5 Marla,1125 Square Feet House Up For Sale In Saggian Wala Bypass Road,2,2,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
1 Crore,5 Marla,1125 Square Feet House Is Available For Sale In Gulberg 1,No info given,No info given,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
52 Lakh,8 Marla,8 Marla Single Storey House For Sale,2,1,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
80 Lakh,5 Marla,Well Furnished House On Prime Location,3,2,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
83 Lakh,5 Marla,5 Marla Double Storey House is Available For Sale,4,4,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
90 Lakh,5 Marla,A Palatial Residence For Sale In Rehan Garden Phase 2 Lahore,3,4,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
98 Lakh,5 Marla,1125 Square Feet House Is Available For Sale,5,6,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
1 Crore,5 Marla,Double Storey House For Sale At Marghazar Housing Society,3,3,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
95 Lakh,5 Marla,Three bed room house with gas electric and water,3,3,https://images.zameen.com/smap/400/300/31.595726/74.50145/image.jpeg?quality=80&imageformat=jpeg
1 Crore,5 Marla,5 Marla New House Double Storey For Sale,4,4,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
95 Lakh,5.5 Marla,House For Sale In Lahore,4,3,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
75 Lakh,5 Marla,Buy A 1125 Square Feet House For Sale In Mubarak Town,3,3,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
70 Lakh,5 Marla,Ready To Buy A House In Lahore Motorway City - Block S Homes Lahore,2,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
85 Lakh,5 Marla,House Sized 1125 Square Feet Is Available For Sale In Heir,5,3,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
70 Lakh,7.2 Marla,New Beautiful House For Sale,4,3,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
55 Lakh,5 Marla,5 Marla Flat For Sale In Allama Iqbal Town Umar Block,2,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
75 Lakh,5.2 Marla,1159 Square Feet House Is Available For Sale,3,4,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
75 Lakh,5 Marla,5 Marla Half Double Storey House For Sale,4,4,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
1 Crore,5 Marla,5 Marla Old House For Sale,4,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
90 Lakh,5 Marla,5 Marla Full Furnished House For Sale,No info given,No info given,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
80 Lakh,5 Marla,5 Marla Newly Built Home For Sale,3,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
99 Lakh,7 Marla,Grey Structure Single Storey House,2,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
60 Lakh,5 Marla,1125 Square Feet House For Sale In Sufiabad,2,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
70 Lakh,5 Marla,Own A House In 1125 Square Feet Atari Saroba,2,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
100 Lakh,5 Marla,1125 Square Feet House Is Available In Peer Colony,4,4,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
70 Lakh,7.5 Marla,New House Used Only 3 Years Personally,4,3,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
80 Lakh,5.5 Marla,1238 Square Feet House For Sale In Johar Town Phase 1 - Block B2,5,5,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
95 Lakh,5.1 Marla,5.1 marla house for sale,4,6,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
90 Lakh,5 Marla,1125 Square Feet House Up For Sale In Misri Shah,6,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
1 Crore,5 Marla,House Of 1125 Square Feet For Sale In Low Cost - Block E,3,4,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
76 Lakh,5 Marla,House Available For Sale In Bahria Orchard Phase 2,4,3,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
98 Lakh,5 Marla,Have A Very Beautiful Location House For Sale,3,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
65 Lakh,5 Marla,Flat For Grabs In 1125 Square Feet Lahore,2,2,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
80 Lakh,5 Marla,Beautiful Double Storey House For Sale Sattar Town Quaid E Azam Interchange,4,4,https://media.zameen.com/thumbnails/127585785-400x300.jpeg
1 Crore,5 Marla,Looking For A House In Heritage Home,No info given,No info given,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
95 Lakh,9 Marla,Buy A Centrally Located 2025 Square Feet House In Harbanspura,5,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
65 Lakh,10 Marla,New House Available For Sale,5,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
1 Crore,5 Marla,You Can Find A Gorgeous Flat For Sale In Ferozepur Road,2,2,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
78 Lakh,5 Marla,House Of 1125 Square Feet In Formanites Housing Scheme Is Available,2,2,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
85 Lakh,5 Marla,Looking For A House In Daroghewala,6,5,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
53 Lakh,5 Marla,Park Facing Lower Grey Structure Constructed,3,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
60 Lakh,11 Marla,House For Sale In Manhala Road Manhala Road,2,2,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
55 Lakh,5 Marla,End Your Search For Flat Here And Sale Now,2,2,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
80 Lakh,5 Marla,"5 Marla Double Storey House For Sale In Kot Lakhpat Station, Near To Main Peco Road",5,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
60 Lakh,6.2 Marla,"1400 Square Feet House In Only Rs. 6,000,000",8,4,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
80 Lakh,5 Marla,House For Sale Lahore Garden Housing Scheme - Block B,4,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
95 Lakh,5 Marla,"5 Marla House For Sale In Rehan Garden Phase 2 Ferozepur Road, Lahore",3,4,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
55 Lakh,5 Marla,Allama Iqbal Town Umar Block Flat For Sale,2,2,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
65 Lakh,7 Marla,"1575 Square Feet Flat For Sale In Jail Road Jail Road In Only Rs. 6,500,000",2,2,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
50 Lakh,5 Marla,1125 Square Feet House For Sale In Green City - Block B,4,4,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
1 Crore,5 Marla,"Ideal 1125 Square Feet House Has Landed On Market In Eden Lane Villas 2, Lahore",3,2,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
95 Lakh,5 Marla,Your Dream 1125 Square Feet House Is Available In Gulshan Park,6,6,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
70 Lakh,5 Marla,This Is Your Chance To Buy House In Madina Colony,4,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
90 Lakh,5.5 Marla,Beautiful House For Sale,4,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
86.9 Lakh,5 Marla,Beautiful Double Storey 5 Marla House Sale,3,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
60 Lakh,5 Marla,Lahore Garden Housing Scheme 1125 Square Feet House Up For Sale,2,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
90 Lakh,6 Marla,Shadipura House Sized 1350 Square Feet,4,2,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
60 Lakh,5 Marla,5 Marla Single Storey Beautiful House,2,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
60 Lakh,6 Marla,1350 Square Feet House In Shahdara Best Option,2,3,https://images.zameen.com/smap/400/300/31.380441/74.265516/image.jpeg?quality=80&imageformat=jpeg
70 Lakh,5 Marla,1125 Square Feet House Is Available For Sale,6,4,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
76 Lakh,5 Marla,Own A House In 1125 Square Feet Lahore,No info given,No info given,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
98 Lakh,5 Marla,House For Sale In Data Ganj Bakhsh Town,7,3,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
60 Lakh,5 Marla,1125 Square Feet House For Sale In Lahore Garden Housing Scheme,2,3,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
93 Lakh,5 Marla,Five Marla Modern House For Sale,3,4,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
1 Crore,10 Marla,Gorgeous 2250 Square Feet House For Sale Available In China Scheme,3,3,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
97 Lakh,10 Marla,Elite Town - Block D House For Sale Sized 2250 Square Feet,No info given,No info given,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
60 Lakh,5 Marla,Khayaban-e-Amin Block (p) 5 Marla House For Sale,2,2,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
80 Lakh,5 Marla,Beautiful House Near Sozo Water Park Lahore,3,3,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
70 Lakh,5 Marla,DHA Phase 8 Sector Z Block Z6,No info given,No info given,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
68 Lakh,5 Marla,Sale A House In Salamatpura Prime Location,4,3,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
62 Lakh,5 Marla,1125 Square Feet Flat Is Available For Sale In Gulberg 2,3,3,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
90 Lakh,10 Marla,House For Sale,5,2,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
87 Lakh,5 Marla,Al-Ahmad Garden Housing Scheme House Sized 1125 Square Feet,4,4,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
75 Lakh,5.3 Marla,Flat Full Ventilated For Sale,2,2,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
75 Lakh,5.3 Marla,1200 Square Ft Flat Opposite Emporium Mall Sale,2,2,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
50 Lakh,5 Marla,Flat Available For Sale In Bahria Orchard Phase 4 - Block G5,2,2,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
65 Lakh,5 Marla,Get In Touch Now To Buy A 1125 Square Feet House In Pak Arab Housing Society Phase 2 Lahore,4,4,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
60 Lakh,5 Marla,1125 Square Feet House For Sale In Eden Gardens Lahore,No info given,No info given,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
1 Crore,8 Marla,Reserve A Centrally Located House Of 1800 Square Feet In Lahore Garden Housing Scheme - Block A,5,6,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
90 Lakh,5 Marla,"House Available In Marghzar Officers Colony - Block C, Lahore",2,2,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
80 Lakh,5.1 Marla,House Available For Sale In Aashiana Road,2,2,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
70 Lakh,5 Marla,5 Marla Single Storey House For Sale,4,2,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
1 Crore,5 Marla,Centrally Located Flat In Etihad Town Is Available For Sale,2,3,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
99 Lakh,6 Marla,This Is Your Chance To Buy House In Chungi Amar Sadhu,3,4,https://media.zameen.com/thumbnails/162742389-400x300.jpeg
75 Lakh,5 Marla,Get In Touch Now To Buy A House In Khayaban-E-Amin,2,1,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
70 Lakh,7 Marla,"7 Marla House For Sale In Sheikhupura Road, Kot Abdul Malik",No info given,No info given,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
95 Lakh,5 Marla,Your Search For House In Raj Garh Ends Here,4,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
82 Lakh,12 Marla,2700 Square Feet House Ideally Situated In Rana Town,3,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
78 Lakh,5 Marla,5 Marla House For Sale,4,6,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
65 Lakh,5 Marla,Stunning House Is Available For Sale In Bagarian,6,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
95 Lakh,6.3 Marla,A Good Option For Sale Is The Flat Available In Mozang In Mozang,3,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
90 Lakh,5 Marla,5 Marla Apartment For Sale At The Prime Location Of State Bank Colony,2,1,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
82 Lakh,5 Marla,5 Marla Double Storey House Urgent Sale,3,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
70 Lakh,5 Marla,1125 Square Feet House In Khayaban-E-Amin For Sale,2,1,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
60 Lakh,5 Marla,Khayaban-e-amin Block (p) 5 Marla Corner House For Sale,2,1,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
1 Crore,5 Marla,Ideal House Is Available For Sale In Sodiwal,No info given,4,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
1 Crore,5 Marla,House For Sale With 4 Shops,No info given,No info given,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
95 Lakh,5 Marla,5 Marla Double Storey House For Sale In Asif Calony Lahore,3,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
1 Crore,7.5 Marla,House For Urgently Sale,6,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
85 Lakh,5 Marla,1125 Square Feet House Available For Sale In Daroghewala If You Hurry,2,1,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
85 Lakh,5 Marla,Brand New Villa For Sale,3,4,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
70 Lakh,5 Marla,"1125 Square Feet House Available For Sale In Nishtar Colony, Nishtar Colony",4,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
50 Lakh,1 Kanal,Stunning 4500 Square Feet Farm House In Al Rehman Garden Available,No info given,No info given,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
68.5 Lakh,5 Marla,1125 Square Feet House Available For Sale In Khayaban-E-Amin - Block P,2,1,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
90 Lakh,5 Marla,"House 16, Ali Street, Taj Mahal Park, Salamatpura -residential House",4,3,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
50 Lakh,5 Marla,5 Marla House For Sale,2,2,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
85 Lakh,5 Marla,Centrally Located House In Mehmood Booti Is Available For Sale,4,2,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
77 Lakh,6 Marla,6 Marla Double Storey Fully Furnished House,5,4,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
59 Lakh,7 Marla,7 Marla House For Sale,7,4,https://images.zameen.com/smap/400/300/31.376356/74.263701/image.jpeg?quality=80&imageformat=jpeg
